iter	Passed	Remaining
680	142766	1953664
681	142984	1953564
682	143223	1953753
683	143423	1953413
684	143628	1953134
685	143834	1952874
686	144085	1953229
687	144312	1953248
688	144523	1953060
689	144731	1952825
690	144948	1952711
691	145170	1952675
692	145416	1952948
693	145633	1952833
694	145843	1952618
695	146059	1952495
696	146295	1952642
697	146491	1952239
698	146690	1951891
699	146909	1951796
700	147114	1951520
701	147341	1951535
702	147549	1951309
703	147766	1951190
704	147970	1950903
705	148168	1950540
706	148372	1950254
707	148568	1949862
708	148767	1949506
709	148964	1949124
710	149158	1948716
711	149369	1948512
712	149566	1948142
713	149767	1947822
714	149985	1947709
715	150191	1947458
716	150409	1947356
717	150615	1947095
718	150818	1946802
719	151019	1946479
720	151222	1946179
721	151439	1946066
722	151635	1945679
723	151839	1945388
724	152049	1945181
725	152246	1944812
726	152463	1944695
727	152663	1944367
728	152871	1944133
729	153073	1943821
730	153275	1943512
731	153476	1943199
732	153699	1943150
733	153900	1942835
734	154123	1942798
735	154321	1942438
736	154540	1942340
737	154746	1942090
738	154972	1942081
739	155201	1942111
740	155435	1942210
741	155659	1942181
742	155861	1941865
743	156057	1941488
744	156257	1941155
745	156460	1940866
746	156662	1940563
747	156881	1940469
748	157110	1940493
749	157317	1940245
750	157540	1940198
751	157751	1940005
752	157959	1939777
753	158176	1939650
754	158387	1939459
755	158595	1939226
756	158816	1939159
757	159032	1939024
758	159238	1938760
759	159439	1938450
760	159650	1938256
761	159875	1938230
762	160075	1937898
763	160279	1937619
764	160483	1937344
765	160702	1937237
766	160975	1937787
767	161186	1937593
768	161392	1937340
769	161599	1937094
770	161794	1936703
771	162012	1936593
772	162214	1936292
773	162406	1935869
774	162605	1935531
775	162813	1935298
776	163067	1935610
777	163283	1935478
778	163488	1935205
779	163699	1935015
780	163901	1934710
781	164119	1934597
782	164321	1934297
783	164524	1934005
784	164729	1933732
785	164933	1933457
786	165179	1933674
787	165396	1933542
788	165592	1933177
789	165798	1932920
790	165998	1932594
791	166248	1932851
792	166466	1932727
793	166679	1932558
794	166895	1932418
795	167110	1932263
796	167344	1932335
797	167564	1932236
798	167760	1931871
799	167957	1931508
800	168162	1931241
801	168383	1931166
802	168603	1931060
803	168825	1930991
804	169031	1930743
805	169239	1930503
806	169448	1930284
807	169662	1930116
808	169874	1929938
809	170079	1929664
810	170288	1929451
811	170523	1929523
812	170750	1929506
813	170954	1929227
814	171163	1929004
815	171375	1928815
816	171587	1928625
817	171796	1928406
818	172017	1928315
819	172250	1928359
820	172488	1928467
821	172736	1928681
822	172953	1928544
823	173183	1928554
824	173393	1928342
825	173593	1928027
826	173821	1928011
827	174036	1927857
828	174241	1927583
829	174449	1927354
830	174659	1927144
831	174913	1927413
832	175127	1927241
833	175349	1927163
834	175576	1927136
835	175830	1927405
836	176089	1927732
837	176310	1927632
838	176524	1927459
839	176732	1927222
840	176983	1927457
841	177212	1927445
842	177422	1927228
843	177621	1926903
844	177846	1926847
845	178104	1927153
846	178337	1927187
847	178539	1926879
848	178738	1926543
849	178954	1926387
850	179203	1926592
851	179423	1926481
852	179633	1926263
853	179830	1925912
854	180034	1925628
855	180247	1925448
856	180453	1925190
857	180657	1924912
858	180875	1924774
859	181079	1924496
860	181304	1924441
861	181504	1924117
862	181704	1923789
863	181904	1923475
864	182107	1923183
865	182324	1923041
866	182531	1922791
867	182729	1922450
868	182937	1922208
869	183140	1921922
870	183344	1921640
871	183550	1921384
872	183752	1921082
873	183961	1920864
874	184160	1920535
875	184390	1920521
876	184600	1920304
877	184815	1920147
878	185024	1919918
879	185230	1919665
880	185504	1920110
881	185734	1920096
882	185940	1919839
883	186144	1919565
884	186346	1919259
885	186552	1919001
886	186758	1918749
887	186959	1918440
888	187161	1918145
889	187364	1917854
890	187587	1917770
891	187787	1917457
892	187989	1917153
893	188185	1916799
894	188383	1916460
895	188578	1916087
896	188842	1916429
897	189048	1916168
898	189251	1915882
899	189446	1915517
900	189649	1915226
901	189884	1915267
902	190085	1914954
903	190280	1914590
904	190477	1914243
905	190678	1913944
906	190898	1913823
907	191088	1913410
908	191288	1913097
909	191495	1912854
910	191696	1912550
911	191913	1912404
912	192125	1912207
913	192333	1911967
914	192547	1911794
915	192749	1911503
916	192967	1911369
917	193203	1911414
918	193428	1911347
919	193634	1911089
920	193848	1910907
921	194085	1910963
922	194287	1910665
923	194496	1910447
924	194698	1910152
925	194912	1909975
926	195169	1910220
927	195386	1910066
928	195591	1909802
929	195800	1909580
930	196025	1909507
931	196238	1909321
932	196436	1908989
933	196636	1908682
934	196836	1908364
935	197058	1908265
936	197255	1907921
937	197449	1907559
938	197649	1907240
939	197849	1906931
940	198051	1906640
941	198277	1906583
942	198470	1906203
943	198671	1905903
944	198875	1905630
945	199073	1905301
946	199288	1905127
947	199492	1904863
948	199690	1904527
949	199896	1904275
950	200107	1904068
951	200338	1904055
952	200553	1903889
953	200756	1903605
954	200956	1903301
955	201165	1903074
956	201424	1903323
957	201638	1903144
958	201856	1903008
959	202073	1902854
960	202264	1902468
961	202486	1902362
962	202683	1902023
963	202890	1901782
964	203097	1901539
965	203306	1901315
966	203534	1901267
967	203738	1900998
968	203961	1900902
969	204174	1900721
970	204419	1900831
971	204640	1900711
972	204848	1900477
973	205054	1900226
974	205256	1899934
975	205486	1899906
976	205706	1899787
977	205911	1899527
978	206109	1899199
979	206314	1898938
980	206537	1898837
981	206735	1898518
982	206934	1898201
983	207132	1897873
984	207329	1897540
985	207533	1897266
