iter	Passed	Remaining
1336	57731	28628
1337	57755	28575
1338	57783	28524
1339	57814	28475
1340	57846	28427
1341	57880	28379
1342	57910	28330
1343	57942	28281
1344	57973	28232
1345	58013	28188
1346	58051	28142
1347	58087	28095
1348	58123	28049
1349	58160	28003
1350	58196	27956
1351	58241	27914
1352	58279	27869
1353	58320	27824
1354	58358	27779
1355	58389	27730
1356	58424	27683
1357	58471	27642
1358	58518	27601
1359	58880	27708
1360	58929	27667
1361	58967	27621
1362	59006	27576
1363	59073	27544
1364	59101	27494
1365	59138	27448
1366	59186	27406
1367	59217	27357
1368	59244	27306
1369	59276	27258
1370	59303	27207
1371	59343	27163
1372	59380	27116
1373	59411	27068
1374	59452	27023
1375	59502	26983
1376	59533	26934
1377	59570	26888
1378	59602	26840
1379	59636	26793
1380	59677	26748
1381	59717	26704
1382	59765	26663
1383	59815	26623
1384	59880	26589
1385	59933	26550
1386	60141	26580
1387	60246	26563
1388	60288	26519
1389	60332	26476
1390	60368	26430
1391	60406	26384
1392	60452	26342
1393	60504	26302
1394	60536	26254
1395	60567	26205
1396	60629	26169
1397	60661	26121
1398	60695	26074
1399	60756	26038
1400	60790	25991
1401	60825	25944
1402	60857	25895
1403	60887	25846
1404	60914	25796
1405	60947	25748
1406	60979	25700
1407	61013	25653
1408	61048	25606
1409	61078	25557
1410	61105	25507
1411	61139	25460
1412	61172	25412
1413	61202	25363
1414	61505	25427
1415	61598	25405
1416	61648	25364
1417	61683	25317
1418	61710	25267
1419	61740	25217
1420	61780	25173
1421	61815	25126
1422	61842	25076
1423	61870	25026
1424	61904	24979
1425	61938	24931
1426	61988	24890
1427	62031	24847
1428	62063	24799
1429	62149	24772
1430	62178	24723
1431	62214	24677
1432	62260	24634
1433	62295	24587
1434	62330	24541
1435	62385	24502
1436	62411	24452
1437	62439	24402
1438	62478	24357
1439	62512	24310
1440	62541	24261
1441	62598	24223
1442	62941	24295
1443	62983	24251
1444	63029	24208
1445	63056	24158
1446	63088	24110
1447	63123	24063
1448	63155	24015
1449	63186	23967
1450	63231	23924
1451	63264	23876
1452	63289	23826
1453	63327	23780
1454	63352	23730
1455	63384	23682
1456	63418	23634
1457	63451	23587
1458	63482	23539
1459	63528	23496
1460	63558	23448
1461	63585	23398
1462	63657	23365
1463	63691	23318
1464	63717	23268
1465	63762	23225
1466	63790	23176
1467	63817	23127
1468	63858	23083
1469	63889	23034
1470	63916	22985
1471	63947	22937
1472	64082	22927
1473	64247	22926
1474	64276	22878
1475	64319	22834
1476	64351	22786
1477	64387	22740
1478	64417	22692
1479	64446	22643
1480	64481	22596
1481	64509	22547
1482	64537	22498
1483	64572	22452
1484	64600	22403
1485	64629	22355
1486	64670	22310
1487	64698	22261
1488	64727	22213
1489	64771	22170
1490	64802	22122
1491	64833	22074
1492	64869	22028
1493	64892	21978
1494	64916	21928
1495	64942	21878
1496	64980	21833
1497	65008	21785
1498	65034	21736
1499	65082	21694
1500	65117	21647
1501	65160	21604
1502	65204	21561
1503	65233	21513
1504	65448	21526
1505	65612	21522
1506	65641	21473
1507	65676	21427
1508	65745	21392
1509	65784	21347
1510	65818	21300
1511	65856	21255
1512	65893	21209
1513	65922	21161
1514	65947	21112
1515	65989	21067
1516	66019	21020
1517	66045	20971
1518	66074	20922
1519	66105	20875
1520	66139	20828
1521	66178	20783
1522	66209	20736
1523	66248	20691
1524	66291	20648
1525	66318	20599
1526	66343	20550
1527	66385	20506
1528	66418	20459
1529	66449	20412
1530	66477	20364
1531	66505	20316
1532	66540	20270
1533	66573	20223
1534	66614	20179
1535	66956	20226
1536	66998	20182
1537	67033	20136
1538	67067	20089
1539	67104	20044
1540	67138	19997
1541	67168	19950
1542	67202	19903
1543	67230	19855
1544	67258	19807
1545	67296	19762
1546	67323	19714
1547	67355	19667
1548	67388	19620
1549	67416	19572
1550	67448	19525
1551	67489	19481
1552	67522	19435
1553	67550	19387
